# Bris star catalog source data.
#
# AUTOGENERATED by scripts/import_bsc.py from the Yale Bright Star
# Catalogue (BSC5) at https://cdsarc.cds.unistra.fr/ftp/V/50/.
# Do not hand-edit; rerun the importer to refresh.
#
# Format: tab-separated, one star per line, '#' starts a comment.
# Columns:
#   hr           Yale BSC number (primary key).
#   hip          Hipparcos number, 0 if not cross-referenced.
#   name         Conventional name, spaces replaced by '_'.
#   ra_deg       Right ascension in decimal degrees, J2000.0.
#   dec_deg      Declination in decimal degrees, J2000.0.
#   pm_ra_mas    Proper motion in RA, mas/yr (dα/dt × cos δ).
#   pm_dec_mas   Proper motion in declination, mas/yr.
#   parallax_mas Trigonometric parallax in milliarcseconds.
#   vmag         Apparent visual magnitude.
#   nav57        '*' if one of the 57 standard navigational stars.
#
# hr	hip	name	ra_deg	dec_deg	pm_ra_mas	pm_dec_mas	parallax_mas	vmag	nav57
2790	0	HR2790	109.659167	-36.742778	-2.00	3.00	0.00	5.11	
2791	0	HR2791	109.640000	-39.210278	10.00	7.00	14.00	5.25	
2792	0	HR2792	110.555833	38.996111	-3.00	-38.00	0.00	6.40	
2793	0	65____Aur	110.510833	36.760556	-98.00	-23.00	22.00	5.13	
2794	0	HR2794	109.807083	-33.727222	-13.00	-13.00	0.00	6.30	
2795	0	56____Gem	110.486667	20.443611	-66.00	-27.00	2.00	5.10	
2796	0	HR2796	110.242500	-14.360000	-18.00	16.00	0.00	5.45	
2797	0	HR2797	113.665417	80.896667	-10.00	3.00	0.00	6.41	
2798	0	HR2798	110.320417	-8.878333	36.00	-156.00	0.00	6.55	
2799	0	HR2799	110.221667	-22.851667	6.00	-42.00	0.00	6.61	
2800	0	HR2800	110.229167	-26.963611	10.00	19.00	0.00	6.01	
2801	0	HR2801	110.514583	0.177222	1.00	4.00	0.00	5.99	
2802	0	HR2802	110.267917	-25.891389	-12.00	25.00	0.00	5.87	
2803	0	Del_Vol	109.207500	-67.957222	-7.00	5.00	4.00	3.98	
2804	0	HR2804	111.238333	51.887222	14.00	-35.00	0.00	5.80	
2805	0	66____Aur	111.035417	40.672222	-6.00	-23.00	7.00	5.19	
2806	0	HR2806	110.508333	-8.979167	6.00	21.00	0.00	6.43	
2807	0	HR2807	110.577083	-2.978889	-16.00	3.00	0.00	6.23	
2808	0	57____Gem	110.868750	25.050556	-69.00	-23.00	22.00	5.03	
2809	0	HR2809	111.857500	66.331667	-12.00	-32.00	0.00	6.47	
2810	0	58____Gem	110.867500	22.945278	-22.00	-36.00	0.00	6.02	
2811	0	HR2811	110.605833	-5.982778	-11.00	-4.00	0.00	5.82	
2812	0	HR2812	110.556250	-19.016667	-6.00	-8.00	0.00	4.96	
2813	0	HR2813	110.089167	-52.311667	-36.00	134.00	38.00	6.05	
2814	0	HR2814	110.090417	-52.309722	-40.00	124.00	38.00	6.60	
2815	0	HR2815	110.161250	-52.086111	-19.00	-7.00	0.00	5.39	
2816	0	59____Gem	111.139167	27.638056	12.00	17.00	0.00	5.76	
2817	0	HR2817	111.115417	15.517222	11.00	4.00	0.00	6.41	
2818	0	21____Lyn	111.678333	49.211389	-13.00	-50.00	12.00	4.64	
2819	0	HR2819	110.752500	-31.923889	-14.00	4.00	0.00	5.43	
2820	0	1____CMi	111.242500	11.669722	-17.00	-14.00	15.00	5.30	
2821	0	60Iot_Gem	111.431667	27.798056	-123.00	-86.00	32.00	3.79	
2822	0	HR2822	110.871250	-27.834167	45.00	5.00	13.00	5.38	
2823	0	HR2823	110.882917	-32.202222	-9.00	4.00	0.00	5.39	
2824	0	HR2824	110.976250	-30.216944	-19.00	9.00	0.00	6.60	
2825	0	HR2825	111.167083	-16.201111	-14.00	-10.00	0.00	5.33	
2826	0	HR2826	111.071667	-22.912778	-16.00	0.00	0.00	6.19	
2827	0	31Eta_CMa	111.023750	-29.303056	-4.00	5.00	0.00	2.45	
2828	0	2Eps_CMi	111.412083	9.276111	-6.00	-11.00	8.00	4.99	
2829	0	HR2829	110.992917	-35.837778	-18.00	18.00	0.00	6.31	
2830	0	HR2830	112.719583	68.465556	-10.00	-38.00	11.00	5.64	
2831	0	HR2831	111.211250	-19.012222	-21.00	5.00	0.00	6.24	
2832	0	HR2832	111.284583	-13.751944	-204.00	-4.00	37.00	5.78	
2833	0	HR2833	111.462500	-5.775000	-29.00	-4.00	0.00	5.97	
2834	0	HR2834	111.182500	-31.808889	-20.00	10.00	-21.00	5.35	
2835	0	HR2835	111.709167	21.535833	-315.00	-20.00	38.00	6.54	
2836	0	HR2836	111.616250	10.608333	-21.00	5.00	0.00	6.37	
2837	0	61____Gem	111.734583	20.257222	-5.00	-19.00	0.00	5.93	
2838	0	HR2838	111.514583	-4.537500	9.00	-18.00	0.00	6.76	
2839	0	HR2839	111.332917	-21.982778	-10.00	3.00	0.00	6.05	
2840	0	HR2840	111.672083	11.009167	9.00	-2.00	0.00	6.41	
2841	0	HR2841	111.355417	-25.217778	-5.00	-2.00	0.00	5.78	
2842	0	HR2842	111.196667	-37.290000	16.00	9.00	3.00	6.97	
2843	0	HR2843	111.197083	-37.290833	-20.00	44.00	3.00	6.84	
2844	0	HR2844	112.215000	48.183889	7.00	-49.00	0.00	5.72	
2845	0	3Bet_CMi	111.787500	8.289444	-52.00	-38.00	19.00	2.90	
2846	0	63____Gem	111.935000	21.445000	-58.00	-121.00	41.00	5.22	
2847	0	HR2847	111.429167	-31.738611	0.00	7.00	0.00	6.31	
2848	0	HR2848	101.744583	-87.025000	6.00	4.00	0.00	6.47	
2849	0	22____Lyn	112.483333	49.672500	114.00	-80.00	42.00	5.36	
2850	0	HR2850	111.669583	-23.712222	-6.00	23.00	0.00	6.56	
2851	0	5Eta_CMi	112.008750	6.941944	-4.00	-44.00	10.00	5.25	
2852	0	62Rho_Gem	112.277917	31.784444	155.00	175.00	62.00	4.18	
2853	0	HR2853	111.783333	-17.864444	2.00	15.00	0.00	5.63	
2854	0	4Gam_CMi	112.040833	8.925556	-62.00	17.00	19.00	4.32	
2855	0	HR2855	111.747500	-23.086111	-12.00	4.00	0.00	5.61	
2856	0	HR2856	111.676250	-34.140833	-27.00	0.00	0.00	5.90	
2857	0	64____Gem	112.335000	28.118056	-41.00	-56.00	8.00	5.05	
2858	0	HR2858	112.197083	15.109444	4.00	-25.00	0.00	6.22	
2859	0	HR2859	111.965417	-11.556944	-4.00	-1.00	0.00	5.79	
2860	0	HR2860	111.928750	-22.859722	-5.00	-17.00	0.00	5.95	
2861	0	65____Gem	112.452917	27.916111	-34.00	-24.00	18.00	5.01	
2862	0	HR2862	111.591250	-51.018333	1.00	8.00	7.00	5.10	
2863	0	HR2863	111.996667	-29.155833	-6.00	8.00	0.00	5.54	
2864	0	6____CMi	112.449167	12.006667	0.00	-19.00	29.00	4.54	
2865	0	HR2865	112.327917	-1.905278	-15.00	-5.00	0.00	5.59	
2866	0	HR2866	112.357083	-7.551111	64.00	131.00	0.00	5.86	
2867	0	HR2867	112.342083	-10.326667	-1.00	1.00	0.00	5.75	
2868	0	HR2868	112.341250	-14.999167	-185.00	-254.00	27.00	6.05	
2869	0	HR2869	112.095000	-37.810278	-20.00	-50.00	0.00	6.58	
2870	0	HR2870	112.213750	-31.848333	8.00	3.00	0.00	6.38	
2871	0	HR2871	112.214583	-31.846944	-36.00	3.00	0.00	7.13	
2872	0	HR2872	112.982083	38.896389	-35.00	-14.00	0.00	6.54	
2873	0	HR2873	112.270417	-31.456389	-14.00	2.00	0.00	5.77	
2874	0	HR2874	112.464167	-23.024444	-4.00	-6.00	-3.00	4.85	
2875	0	HR2875	112.273750	-38.812222	-16.00	11.00	0.00	5.43	
2876	0	HR2876	112.712917	-5.226389	-6.00	-2.00	0.00	6.24	
2877	0	HR2877	112.951667	17.086111	43.00	-78.00	1.00	5.42	
2878	0	Sig_Pup	112.307500	-43.301389	-55.00	187.00	20.00	3.25	
2879	0	HR2879	113.210833	22.887778	-25.00	-12.00	0.00	6.54	
2880	0	7Del1CMi	113.024583	1.914444	-3.00	-3.00	16.00	5.25	
2881	0	HR2881	112.677083	-30.962222	-21.00	0.00	23.00	4.65	
2882	0	HR2882	112.676667	-37.339722	-98.00	42.00	0.00	6.65	
2883	0	HR2883	113.024167	-8.880833	-90.00	-157.00	0.00	5.90	
2884	0	HR2884	112.498333	-52.651111	-31.00	58.00	0.00	5.87	
2885	0	HR2885	112.857500	-36.152778	-4.00	22.00	0.00	6.68	
2886	0	68____Gem	113.402083	15.826667	-19.00	-12.00	11.00	5.25	
2887	0	8Del2CMi	113.298333	3.290278	-18.00	38.00	0.00	5.59	
2888	0	HR2888	112.213750	-64.510000	-11.00	-16.00	0.00	6.39	
2889	0	HR2889	112.928333	-35.887778	11.00	7.00	0.00	6.61	
2890	0	66Alp_Gem	113.650000	31.888611	-172.00	-99.00	67.00	2.88	
2891	0	66Alp_Gem	113.650000	31.888333	-171.00	-98.00	67.00	1.98	
2892	0	HR2892	112.628750	-54.399444	18.00	21.00	0.00	5.96	
2893	0	HR2893	113.521250	10.568333	-5.00	-9.00	0.00	6.28	
2894	0	HR2894	114.195833	55.755278	-15.00	-35.00	0.00	5.92	
2895	0	HR2895	113.092917	-35.961389	-12.00	5.00	0.00	6.30	
2896	0	HR2896	113.786250	30.961111	-33.00	13.00	3.00	5.33	
2897	0	HR2897	113.342083	-14.338333	-10.00	-4.00	0.00	6.21	
2898	0	HR2898	113.983333	43.031111	-24.00	-50.00	5.00	6.30	
2899	0	HR2899	113.331250	-19.412500	22.00	-67.00	0.00	5.66	
2900	0	HR2900	113.290417	-24.710833	-10.00	13.00	0.00	5.85	
2901	0	9Del3CMi	113.565833	3.371389	-12.00	-14.00	0.00	5.81	
2902	0	HR2902	113.449583	-14.523889	-12.00	4.00	-3.00	4.97	
2903	0	HR2903	114.131667	46.180278	-28.00	-32.00	0.00	5.65	
2904	0	HR2904	113.691667	2.725000	-43.00	-27.00	0.00	6.55	
2905	0	69Ups_Gem	113.980417	26.895833	-34.00	-106.00	14.00	4.06	
2906	0	HR2906	113.513333	-22.296111	-40.00	46.00	54.00	4.45	
2907	0	HR2907	113.306250	-40.058889	20.00	-10.00	0.00	6.26	
2908	0	HR2908	113.305417	-43.086389	5.00	-35.00	0.00	6.52	
2909	0	HR2909	113.577500	-23.473611	-95.00	2.00	23.00	5.83	
2910	0	HR2910	113.579583	-23.474722	-111.00	-10.00	23.00	5.87	
2911	0	HR2911	113.462500	-36.338333	-12.00	1.00	0.00	5.54	
2912	0	HR2912	113.620000	-26.116667	-19.00	-25.00	0.00	6.65	
2913	0	HR2913	113.553333	-33.463333	-56.00	70.00	0.00	6.11	
2914	0	HR2914	114.474583	48.773611	-26.00	-32.00	0.00	5.92	
2915	0	HR2915	114.324167	40.025278	-11.00	-50.00	0.00	6.38	
2916	0	HR2916	113.645417	-27.011944	-39.00	79.00	0.00	5.77	
2917	0	HR2917	113.493750	-39.905833	-17.00	45.00	0.00	6.76	
2918	0	HR2918	114.144583	5.861667	-111.00	11.00	0.00	5.91	
2919	0	Eps_Men	111.408333	-79.094167	-33.00	3.00	-2.00	5.53	
2920	0	HR2920	114.069167	-8.311389	35.00	2.00	0.00	6.27	
2921	0	HR2921	114.016250	-14.492778	-10.00	3.00	0.00	5.70	
2922	0	HR2922	113.845000	-28.369444	-74.00	-19.00	0.00	4.64	
2923	0	HR2923	114.032500	-22.160556	44.00	-18.00	0.00	6.34	
2924	0	70____Gem	114.636667	35.048611	37.00	30.00	0.00	5.56	
2925	0	HR2925	113.664583	-51.474722	-6.00	-1.00	0.00	6.28	
2926	0	HR2926	114.560417	24.360278	25.00	13.00	0.00	6.27	
2927	0	25____Mon	114.319583	-4.111111	-68.00	17.00	28.00	5.13	
2928	0	HR2928	114.170833	-19.702222	-7.00	5.00	0.00	5.74	
2929	0	23____Lyn	115.206250	57.082778	-18.00	-5.00	0.00	6.06	
2930	0	71Omi_Gem	114.791250	34.584167	-37.00	-117.00	21.00	4.90	
2931	0	HR2931	114.799583	24.222500	-12.00	2.00	0.00	6.17	
2932	0	HR2932	114.412083	-14.441111	14.00	-4.00	0.00	6.53	
2933	0	HR2933	114.320000	-23.775000	-15.00	22.00	0.00	6.37	
2934	0	HR2934	113.915417	-52.533889	24.00	-16.00	12.00	4.94	
2935	0	HR2935	115.060833	38.344444	-50.00	-9.00	0.00	5.73	
2936	0	HR2936	114.975417	32.009722	-19.00	-45.00	0.00	6.17	
2937	0	HR2937	114.342083	-34.968611	-22.00	14.00	0.00	4.53	
2938	0	74____Gem	114.869167	17.674722	5.00	4.00	9.00	5.05	
2939	0	HR2939	115.301667	48.131667	-54.00	-128.00	9.00	5.56	
2940	0	HR2940	114.182917	-48.830278	-1.00	-3.00	0.00	5.72	
2941	0	HR2941	114.007083	-55.887500	-2.00	10.00	0.00	6.39	
2942	0	HR2942	114.436667	-35.277222	-27.00	12.00	0.00	6.60	
2943	0	10Alp_CMi	114.825417	5.225000	-710.00	-1023.00	288.00	0.38	*
2944	0	HR2944	114.575000	-25.364722	-7.00	-7.00	0.00	4.70	
2945	0	HR2945	114.438333	-38.010556	7.00	58.00	0.00	6.38	
2946	0	24____Lyn	115.751667	58.710278	-37.00	-51.00	18.00	4.99	
2947	0	HR2947	114.779583	-18.679167	-21.00	-26.00	0.00	6.72	
2948	0	HR2948	114.705417	-26.801667	-17.00	19.00	10.00	4.50	
2949	0	HR2949	114.707500	-26.803611	-29.00	28.00	10.00	4.62	
2950	0	HR2950	115.029167	5.230833	-8.00	-23.00	14.00	6.02	
2951	0	HR2951	115.243750	23.018611	-10.00	-11.00	0.00	5.89	
2952	0	HR2952	114.600833	-39.991389	13.00	18.00	0.00	6.59	
2953	0	HR2953	115.197083	13.770833	10.00	-16.00	0.00	6.24	
2954	0	HR2954	114.682917	-36.496944	-7.00	1.00	0.00	5.80	
2955	0	HR2955	114.635833	-38.781111	30.00	-28.00	0.00	6.19	
2956	0	HR2956	114.862083	-26.863056	-13.00	1.00	0.00	6.50	
2957	0	HR2957	114.575833	-48.601111	2.00	8.00	0.00	5.68	
2958	0	HR2958	115.147917	-8.185833	16.00	-37.00	0.00	6.01	
2959	0	HR2959	115.096667	-15.263611	-10.00	-22.00	5.00	4.94	
2960	0	HR2960	115.056667	-19.660833	7.00	11.00	0.00	5.93	
2961	0	HR2961	114.864167	-38.308333	-14.00	4.00	0.00	4.84	
2962	0	HR2962	115.681250	34.000278	-80.00	-3.00	0.00	6.02	
2963	0	HR2963	114.932500	-38.139444	-19.00	11.00	6.00	5.73	
2964	0	HR2964	114.949167	-38.260833	-11.00	4.00	0.00	5.76	
2965	0	HR2965	115.465833	13.480556	-39.00	-20.00	0.00	5.77	
2966	0	HR2966	115.396667	3.624722	15.00	-25.00	0.00	5.94	
2967	0	HR2967	115.513333	14.208333	-4.00	-12.00	6.00	5.56	
2968	0	HR2968	114.991667	-37.579444	1.00	-10.00	0.00	6.00	
2969	0	HR2969	116.017500	50.433889	-5.00	-26.00	15.00	5.27	
2970	0	26Alp_Mon	115.311667	-9.551111	-73.00	-19.00	24.00	3.93	
2971	0	HR2971	114.751667	-53.273333	-9.00	8.00	0.00	6.06	
2972	0	HR2972	115.180833	-27.945833	7.00	-17.00	0.00	6.76	
2973	0	75Sig_Gem	115.827917	28.883611	65.00	-232.00	18.00	4.28	
2974	0	HR2974	115.219583	-31.660833	14.00	12.00	0.00	6.56	
2975	0	51____Cam	116.667083	65.455833	27.00	18.00	0.00	5.92	
2976	0	HR2976	115.348333	-22.337222	22.00	-4.00	0.00	6.18	
2977	0	49____Cam	116.614167	62.830556	-36.00	-57.00	0.00	6.49	
2978	0	HR2978	115.842500	22.399444	-26.00	13.00	0.00	6.21	
2979	0	HR2979	113.840417	-74.275556	-7.00	9.00	10.00	7.16	
2980	0	HR2980	113.840833	-74.275556	-7.00	9.00	10.00	7.26	
2981	0	HR2981	115.315833	-38.533611	-17.00	13.00	0.00	5.42	
2982	0	HR2982	115.772500	0.189444	8.00	-12.00	0.00	6.19	
2983	0	76____Gem	116.028750	25.784167	-20.00	-16.00	7.00	5.31	
2984	0	HR2984	115.340833	-44.632222	10.00	0.00	0.00	6.41	
2985	0	77Kap_Gem	116.111667	24.398056	-33.00	-52.00	26.00	3.57	
2986	0	HR2986	115.491667	-38.528889	-17.00	2.00	0.00	6.54	
2987	0	HR2987	116.058333	12.859444	-24.00	-42.00	0.00	6.43	
2988	0	HR2988	115.700417	-26.351111	-5.00	-27.00	0.00	5.64	
2989	0	HR2989	116.030833	2.405000	-48.00	-22.00	0.00	6.47	
2990	0	78Bet_Gem	116.328750	28.026111	-628.00	-46.00	94.00	1.14	*
2991	0	79____Gem	116.288750	20.316389	-14.00	8.00	0.00	6.33	
2992	0	HR2992	115.912917	-25.503889	1.00	-5.00	0.00	6.55	
2993	0	1____Pup	115.885000	-28.411111	-14.00	25.00	18.00	4.59	
2994	0	HR2994	115.800000	-36.050278	-19.00	8.00	0.00	5.60	
2995	0	HR2995	115.779167	-38.864167	9.00	-18.00	0.00	6.89	
2996	0	3____Pup	115.952083	-28.954722	2.00	5.00	0.00	3.96	
2997	0	HR2997	119.072083	80.265556	-476.00	90.00	0.00	6.56	
2998	0	HR2998	115.738333	-45.173333	-66.00	-558.00	0.00	5.06	
2999	0	HR2999	116.663750	37.517500	27.00	14.00	0.00	5.18	
3000	0	HR3000	114.017500	-77.634167	6.00	9.00	0.00	6.18	
3001	0	HR3001	115.928750	-38.201944	-25.00	6.00	0.00	6.40	
3002	0	HR3002	115.924583	-40.933889	133.00	-175.00	26.00	5.17	
3003	0	81____Gem	116.530833	18.510000	-76.00	-58.00	14.00	4.88	
3004	0	HR3004	116.141667	-24.673889	-30.00	16.00	0.00	5.62	
3005	0	HR3005	115.778750	-49.992778	-5.00	-6.00	0.00	6.57	
3006	0	HR3006	115.542500	-58.630833	-1.00	3.00	0.00	6.43	
3007	0	HR3007	116.040000	-36.062778	-83.00	76.00	0.00	5.80	
3008	0	11____CMi	116.567500	10.768333	-29.00	-24.00	22.00	5.30	
3009	0	2____Pup	116.369583	-14.686111	-16.00	-18.00	0.00	6.89	
3010	0	2____Pup	116.371250	-14.690833	-14.00	-26.00	0.00	6.07	
3011	0	HR3011	116.142500	-37.943056	-18.00	4.00	0.00	5.88	
3012	0	HR3012	115.722083	-58.230000	-30.00	33.00	0.00	6.21	
3013	0	80Pi__Gem	116.876250	33.415556	-18.00	-29.00	12.00	5.14	
3014	0	HR3014	116.509167	-6.772500	56.00	-94.00	0.00	5.49	
3015	0	4____Pup	116.487083	-14.563889	-12.00	6.00	31.00	5.04	
3016	0	HR3016	116.269167	-37.887778	-23.00	7.00	0.00	6.54	
3017	0	HR3017	116.313750	-37.968611	-10.00	2.00	6.00	3.61	
3018	0	HR3018	116.395833	-34.173056	-279.00	1665.00	64.00	5.37	
3019	0	HR3019	116.687083	-12.675278	18.00	0.00	0.00	6.39	
3020	0	HR3020	116.325417	-43.752222	-4.00	2.00	0.00	6.03	
3021	0	82____Gem	117.140000	23.141111	-11.00	8.00	0.00	6.18	
3022	0	HR3022	116.543333	-37.933889	-35.00	4.00	0.00	5.88	
3023	0	HR3023	116.802083	-22.519722	-13.00	7.00	0.00	5.90	
3024	0	Zet_Vol	115.455000	-72.606111	30.00	18.00	17.00	3.95	
3025	0	HR3025	116.639167	-40.059722	-6.00	-1.00	0.00	6.57	
3026	0	HR3026	116.910417	-15.990833	-4.00	1.00	0.00	6.34	
3027	0	HR3027	116.938333	-16.014444	0.00	-1.00	0.00	6.43	
3028	0	HR3028	117.773750	54.129167	-41.00	51.00	0.00	6.02	
3029	0	5____Pup	116.986250	-12.193056	-111.00	59.00	13.00	5.48	
3030	0	HR3030	117.258333	13.370833	51.00	-43.00	0.00	6.04	
3031	0	HR3031	116.398333	-56.722500	5.00	16.00	0.00	6.12	
3032	0	HR3032	116.774167	-39.331389	-10.00	-5.00	0.00	6.31	
3033	0	HR3033	117.245417	4.332778	-36.00	-31.00	0.00	6.53	
3034	0	Omi_Pup	117.021667	-25.937222	-9.00	6.00	0.00	4.50	
3035	0	HR3035	116.854167	-38.511111	-6.00	0.00	-4.00	5.08	
3036	0	HR3036	116.182917	-66.071944	-15.00	43.00	0.00	6.38	
3037	0	HR3037	116.881250	-46.608611	-2.00	4.00	0.00	5.23	
3038	0	HR3038	116.054167	-69.821389	-50.00	11.00	0.00	6.18	
3039	0	HR3039	118.152500	55.209444	-4.00	-39.00	0.00	6.38	
3040	0	HR3040	117.759583	33.233611	-17.00	1.00	0.00	6.03	
3041	0	HR3041	117.035417	-40.652222	-3.00	-29.00	0.00	6.14	
3042	0	HR3042	117.369167	-13.353333	-35.00	-18.00	0.00	6.23	
3043	0	HR3043	117.257083	-24.912222	-30.00	19.00	36.00	5.33	
3044	0	6____Pup	117.421667	-17.228333	52.00	-117.00	0.00	5.18	
3045	0	7Xi__Pup	117.323750	-24.859722	-3.00	-2.00	3.00	3.34	
3046	0	HR3046	117.084583	-47.077778	-88.00	-78.00	6.00	4.71	
3047	0	HR3047	117.544167	-9.183333	-1.00	4.00	0.00	5.61	
3048	0	HR3048	117.438333	-20.206944	-53.00	-106.00	0.00	6.56	
3049	0	HR3049	117.311250	-35.243333	1.00	9.00	0.00	5.93	
3050	0	HR3050	117.697500	3.277222	54.00	-31.00	3.00	6.18	
3051	0	HR3051	117.523750	-19.523611	-7.00	-2.00	0.00	6.12	
3052	0	HR3052	117.397500	-33.288889	-34.00	0.00	0.00	5.60	
3053	0	HR3053	117.986250	19.325278	-55.00	-32.00	0.00	5.99	
3054	0	HR3054	117.730000	-11.128611	-1.00	-31.00	0.00	6.16	
3055	0	HR3055	117.309583	-46.373333	0.00	6.00	0.00	4.11	
3056	0	HR3056	117.080000	-56.471111	-26.00	3.00	0.00	6.33	
3057	0	HR3057	117.367500	-44.751944	-48.00	3.00	0.00	6.32	
3058	0	HR3058	117.303750	-46.857778	0.00	11.00	0.00	5.84	
3059	0	13Zet_CMi	117.925000	1.766944	-16.00	-3.00	12.00	5.14	
3060	0	HR3060	117.750000	-24.528333	-12.00	-23.00	0.00	6.45	
3061	0	HR3061	118.030000	3.277222	47.00	-84.00	0.00	6.31	
3062	0	HR3062	117.277917	-56.410556	-3.00	7.00	0.00	5.59	
3063	0	8____Pup	117.920417	-12.819444	-1.00	-11.00	0.00	6.36	
3064	0	9____Pup	117.942917	-13.898056	-62.00	-340.00	62.00	5.17	
3065	0	25____Lyn	118.622083	47.386111	-17.00	6.00	0.00	6.25	
3066	0	26____Lyn	118.677917	47.564722	-47.00	2.00	0.00	5.45	
3067	0	83Phi_Gem	118.374167	26.765833	-35.00	-31.00	0.00	4.97	
3068	0	HR3068	117.928750	-21.173889	-62.00	25.00	0.00	5.63	
3069	0	HR3069	117.676667	-44.579722	-22.00	21.00	0.00	6.45	
3070	0	HR3070	117.303750	-60.283611	-55.00	151.00	0.00	5.78	
3071	0	HR3071	117.599583	-50.509722	-60.00	-49.00	0.00	5.91	
3072	0	HR3072	118.199583	-5.428056	-17.00	-23.00	0.00	5.76	
3073	0	10____Pup	118.078750	-14.846389	-11.00	-2.00	0.00	5.69	
3074	0	HR3074	117.835417	-43.095556	11.00	-10.00	0.00	6.32	
3075	0	HR3075	120.048750	73.918056	-9.00	-37.00	22.00	5.41	
3076	0	HR3076	117.478333	-60.051111	0.00	20.00	0.00	6.72	
3077	0	HR3077	119.111667	56.504444	0.00	-24.00	0.00	6.72	
3078	0	HR3078	117.917917	-42.888333	-16.00	4.00	0.00	6.04	
3079	0	HR3079	118.065417	-34.705278	-194.00	243.00	74.00	5.01	
3080	0	HR3080	118.054167	-40.575833	-10.00	3.00	31.00	3.73	
3081	0	HR3081	117.420833	-66.195833	3.00	-1.00	0.00	5.79	
3082	0	HR3082	121.196250	79.479722	-27.00	-49.00	21.00	5.42	
3083	0	HR3083	118.920000	35.412778	-62.00	-23.00	0.00	6.23	
3084	0	HR3084	118.161250	-38.863056	-2.00	-6.00	12.00	4.49	
3085	0	HR3085	118.264583	-36.363889	-5.00	-5.00	35.00	5.43	
3086	0	85____Gem	118.916250	19.883889	-18.00	-43.00	9.00	5.35	
3087	0	HR3087	118.880833	8.862778	-13.00	-87.00	0.00	5.86	
3088	0	HR3088	118.123750	-54.367222	-3.00	4.00	0.00	5.70	
3089	0	HR3089	118.265417	-49.613056	2.00	16.00	0.00	4.63	
3090	0	HR3090	118.325833	-48.103056	4.00	1.00	0.00	4.24	
3091	0	HR3091	118.545833	-35.877500	-1.00	-10.00	0.00	5.49	
3092	0	HR3092	118.666250	-34.846944	-12.00	-20.00	0.00	6.15	
3093	0	HR3093	119.099583	4.485833	-5.00	0.00	0.00	6.17	
3094	0	HR3094	119.569167	43.977500	38.00	6.00	0.00	6.34	
3095	0	1____Cnc	119.247500	15.790278	-28.00	-42.00	0.00	5.78	
3096	0	HR3096	118.807083	-30.917500	-47.00	43.00	0.00	6.44	
3097	0	HR3097	119.316250	8.641389	6.00	-17.00	0.00	6.05	
3098	0	HR3098	119.317500	1.126944	-172.00	-2.00	5.00	6.35	
3099	0	HR3099	119.095000	-30.285278	4.00	-32.00	0.00	6.33	
3100	0	HR3100	118.752083	-52.583056	-8.00	17.00	0.00	6.38	
3101	0	HR3101	118.943750	-43.845000	-12.00	2.00	0.00	6.02	
3102	0	11____Pup	119.214583	-22.880000	-26.00	9.00	23.00	4.20	
3103	0	HR3103	119.524167	7.213611	-20.00	-7.00	0.00	6.41	
3104	0	HR3104	119.631250	16.518611	-6.00	-1.00	0.00	5.99	
3105	0	HR3105	118.721667	-57.303056	-77.00	23.00	9.00	5.63	
3106	0	HR3106	120.336250	59.047500	17.00	32.00	0.00	5.77	
3107	0	HR3107	119.101250	-40.736389	20.00	-2.00	0.00	6.78	
3108	0	HR3108	124.224167	84.057778	-13.00	-18.00	0.00	6.49	
3109	0	53____Cam	120.426667	60.324444	-37.00	-20.00	0.00	6.01	
3110	0	14____CMi	119.585833	2.224722	-158.00	99.00	27.00	5.29	
3111	0	HR3111	119.241250	-42.406111	29.00	23.00	0.00	6.09	
3112	0	HR3112	120.628333	63.090278	-12.00	-17.00	0.00	6.40	
3113	0	HR3113	119.417083	-30.334722	-6.00	7.00	25.00	4.79	
3114	0	HR3114	119.241250	-43.500278	1.00	13.00	0.00	5.35	
3115	0	HR3115	119.896250	13.242222	-19.00	-11.00	0.00	6.02	
3116	0	HR3116	119.326667	-44.109722	-8.00	9.00	0.00	5.09	
3117	0	Chi_Car	119.194583	-52.982222	-29.00	21.00	4.00	3.47	
3118	0	HR3118	119.333333	-47.890278	-20.00	14.00	7.00	6.22	
3119	0	HR3119	120.649167	57.273611	-27.00	-63.00	38.00	6.49	
3120	0	HR3120	119.077500	-60.526389	-11.00	14.00	0.00	5.74	
3121	0	HR3121	119.465833	-45.577778	-6.00	20.00	9.00	5.17	
3122	0	27____Mon	119.933750	-3.679722	-54.00	-3.00	8.00	4.93	
3123	0	12____Pup	119.773750	-23.310556	-12.00	1.00	-3.00	5.11	
3124	0	2Ome1Cnc	120.232917	25.392778	14.00	6.00	0.00	5.83	
3125	0	HR3125	120.200000	19.816111	-1.00	-13.00	0.00	6.25	
3126	0	HR3126	119.211250	-59.126389	-24.00	-19.00	0.00	6.25	
3127	0	HR3127	120.252917	23.583056	-26.00	-24.00	10.00	6.34	
3128	0	3____Cnc	120.197083	17.308611	-12.00	-2.00	0.00	5.55	
3129	0	HR3129	119.560000	-49.245000	-11.00	8.00	0.00	4.41	
3130	0	HR3130	120.479583	35.413056	-43.00	-7.00	0.00	6.34	
3131	0	HR3131	119.966667	-18.399167	-2.00	-39.00	21.00	4.61	
3132	0	4Ome2Cnc	120.432500	25.089722	-21.00	20.00	0.00	6.31	
